ticket_id,ticket_number,customer_id,subscription_id,opened_at,resolved_at,status,category,priority,channel,assignee,first_response_hours,csat_score
3327,TCK-003327,304,314,2026-07-16,2026-07-16,closed,billing,medium,email,priya.shah,2,
3328,TCK-003328,304,314,2025-05-13,2025-05-13,solved,how_to,medium,in_app,emma.cole,3,
3329,TCK-003329,304,314,2024-10-01,2024-10-01,solved,how_to,high,in_app,jonas.becker,1,
3330,TCK-003330,304,314,2023-03-27,2023-03-27,solved,bug,high,in_app,priya.shah,1,5
3331,TCK-003331,304,314,2024-06-28,2024-06-28,solved,feature_request,medium,chat,emma.cole,1,
3332,TCK-003332,304,314,2024-03-15,2024-03-15,solved,bug,medium,email,ava.nguyen,1,
3333,TCK-003333,304,314,2023-02-12,,open,how_to,medium,in_app,unassigned,2,
3334,TCK-003334,304,314,2022-12-26,2022-12-26,solved,outage,high,in_app,ava.nguyen,1,
3335,TCK-003335,304,314,2024-12-04,2024-12-04,solved,onboarding,medium,email,ava.nguyen,2,
3336,TCK-003336,304,314,2024-08-05,2024-08-05,solved,feature_request,high,phone,priya.shah,1,5
3337,TCK-003337,304,314,2025-10-02,2025-10-02,solved,onboarding,low,email,jonas.becker,3,
3338,TCK-003338,304,314,2024-02-04,2024-02-04,solved,feature_request,low,chat,marcus.holm,1,5
3339,TCK-003339,304,314,2023-10-28,2023-10-28,solved,feature_request,medium,email,emma.cole,5,5
3340,TCK-003340,305,315,2024-12-30,2024-12-30,closed,bug,high,phone,ava.nguyen,1,
3341,TCK-003341,305,315,2024-10-09,2024-10-09,solved,how_to,medium,in_app,ava.nguyen,1,3
3342,TCK-003342,305,315,2024-12-09,2024-12-09,closed,feature_request,high,in_app,emma.cole,1,4
3343,TCK-003343,306,316,2026-08-30,2026-08-30,closed,billing,low,in_app,marcus.holm,1,
3344,TCK-003344,306,316,2026-07-27,2026-08-01,solved,feature_request,medium,chat,jonas.becker,47,5
3345,TCK-003345,306,316,2026-08-11,2026-08-11,closed,how_to,medium,email,jonas.becker,1,
3346,TCK-003346,306,316,2026-07-31,2026-08-01,closed,onboarding,low,in_app,ava.nguyen,4,4
3347,TCK-003347,307,317,2026-07-13,2026-07-14,solved,bug,medium,email,ava.nguyen,2,5
3348,TCK-003348,307,317,2026-07-28,2026-07-28,solved,how_to,low,email,priya.shah,1,3
3349,TCK-003349,308,318,2026-03-01,2026-03-01,closed,bug,high,email,priya.shah,1,4
3350,TCK-003350,308,318,2026-08-27,2026-08-27,closed,how_to,low,in_app,marcus.holm,2,
3351,TCK-003351,308,318,2026-05-12,2026-05-14,solved,bug,medium,email,priya.shah,5,
3352,TCK-003352,308,318,2026-01-02,2026-01-02,solved,how_to,high,email,jonas.becker,1,4
3353,TCK-003353,308,318,2025-05-21,2025-05-21,solved,bug,high,email,marcus.holm,1,5
3354,TCK-003354,308,318,2025-11-15,2025-11-15,solved,how_to,medium,email,ava.nguyen,1,5
3355,TCK-003355,308,318,2026-08-23,2026-08-23,closed,how_to,medium,phone,emma.cole,5,5
3356,TCK-003356,308,318,2026-03-26,2026-03-26,solved,bug,high,chat,priya.shah,1,
3357,TCK-003357,308,318,2026-01-08,2026-01-08,closed,onboarding,high,chat,ava.nguyen,2,
3358,TCK-003358,308,318,2025-05-09,,open,how_to,medium,email,priya.shah,4,
3359,TCK-003359,309,319,2026-02-11,2026-02-11,solved,bug,medium,in_app,marcus.holm,1,5
3360,TCK-003360,309,319,2026-05-08,2026-05-08,solved,how_to,high,email,emma.cole,1,1
3361,TCK-003361,309,319,2026-07-18,2026-07-18,solved,how_to,low,email,ava.nguyen,4,
3362,TCK-003362,310,320,2026-02-13,2026-02-13,solved,feature_request,low,in_app,marcus.holm,1,4
3363,TCK-003363,310,320,2025-10-23,2025-10-23,solved,outage,high,in_app,marcus.holm,1,
3364,TCK-003364,310,320,2026-03-03,2026-03-03,solved,how_to,urgent,in_app,priya.shah,1,5
3365,TCK-003365,310,320,2026-03-08,2026-03-09,closed,onboarding,medium,email,emma.cole,9,5
3366,TCK-003366,310,320,2026-07-19,2026-07-19,solved,bug,high,email,priya.shah,1,
3367,TCK-003367,310,320,2026-03-03,2026-03-03,solved,how_to,medium,in_app,ava.nguyen,4,3
3368,TCK-003368,310,320,2025-08-14,2025-08-14,solved,how_to,medium,email,ava.nguyen,1,
3369,TCK-003369,310,320,2026-02-25,2026-02-25,solved,bug,medium,in_app,jonas.becker,6,
3370,TCK-003370,310,320,2025-10-26,2025-10-26,solved,how_to,high,email,jonas.becker,1,4
3371,TCK-003371,310,320,2025-08-21,2025-08-21,closed,bug,medium,phone,ava.nguyen,3,
3372,TCK-003372,310,320,2026-02-26,2026-02-26,closed,how_to,urgent,email,emma.cole,1,5
3373,TCK-003373,310,320,2026-08-11,2026-08-11,solved,how_to,medium,phone,priya.shah,1,5
3374,TCK-003374,310,320,2026-08-02,,open,bug,medium,email,jonas.becker,8,
3375,TCK-003375,310,320,2026-02-24,2026-02-24,closed,outage,high,chat,ava.nguyen,1,
3376,TCK-003376,310,320,2025-11-25,2025-11-25,solved,how_to,high,in_app,ava.nguyen,3,
3377,TCK-003377,310,320,2026-03-17,2026-03-17,solved,how_to,medium,chat,emma.cole,1,
3378,TCK-003378,311,321,2025-12-21,2025-12-21,solved,feature_request,medium,in_app,emma.cole,2,
3379,TCK-003379,311,321,2026-03-02,2026-03-02,solved,feature_request,low,in_app,emma.cole,1,5
3380,TCK-003380,311,321,2025-10-16,2025-10-16,closed,how_to,low,email,priya.shah,2,
3381,TCK-003381,311,321,2026-07-02,2026-07-02,solved,feature_request,high,chat,marcus.holm,1,2
3382,TCK-003382,311,321,2026-03-27,2026-03-27,closed,feature_request,urgent,email,ava.nguyen,1,5
3383,TCK-003383,311,321,2025-12-18,2025-12-18,solved,feature_request,medium,in_app,ava.nguyen,1,1
3384,TCK-003384,311,321,2026-05-05,2026-05-05,solved,bug,medium,email,ava.nguyen,4,
3385,TCK-003385,311,321,2025-12-31,2025-12-31,solved,how_to,medium,email,emma.cole,1,
3386,TCK-003386,311,321,2026-06-04,2026-06-04,solved,bug,high,in_app,marcus.holm,1,
3387,TCK-003387,311,321,2026-05-31,2026-05-31,solved,how_to,low,in_app,ava.nguyen,1,
3388,TCK-003388,311,321,2026-06-09,,open,how_to,medium,chat,emma.cole,4,
3389,TCK-003389,311,321,2026-03-02,,open,how_to,medium,chat,priya.shah,2,
3390,TCK-003390,311,321,2026-08-20,2026-08-21,solved,bug,medium,in_app,marcus.holm,5,5
3391,TCK-003391,311,321,2026-07-05,2026-07-05,closed,how_to,high,email,priya.shah,1,
3392,TCK-003392,311,321,2025-11-16,2025-11-17,closed,feature_request,high,chat,emma.cole,8,
3393,TCK-003393,311,321,2026-02-19,,open,billing,low,chat,unassigned,2,
3394,TCK-003394,311,321,2025-10-28,2025-10-28,solved,feature_request,medium,email,emma.cole,1,2
3395,TCK-003395,311,321,2026-07-05,2026-07-05,closed,how_to,medium,email,ava.nguyen,3,4
3396,TCK-003396,311,321,2025-11-17,2025-11-18,solved,bug,low,email,jonas.becker,9,4
3397,TCK-003397,311,321,2026-05-24,2026-05-24,solved,onboarding,low,phone,priya.shah,2,
3398,TCK-003398,312,322,2026-07-27,2026-07-27,solved,how_to,urgent,chat,priya.shah,1,5
3399,TCK-003399,312,322,2026-04-25,2026-04-25,closed,how_to,medium,email,ava.nguyen,1,5
3400,TCK-003400,312,322,2026-07-28,2026-07-28,solved,how_to,urgent,phone,ava.nguyen,2,5
3401,TCK-003401,312,322,2026-04-11,2026-04-11,solved,onboarding,medium,in_app,ava.nguyen,3,5
3402,TCK-003402,312,322,2026-03-14,2026-03-14,solved,billing,low,email,emma.cole,1,5
3403,TCK-003403,312,322,2026-05-09,2026-05-09,closed,bug,high,chat,jonas.becker,1,
3404,TCK-003404,313,323,2026-07-22,2026-07-22,solved,outage,high,in_app,jonas.becker,1,5
3405,TCK-003405,313,323,2026-05-07,2026-05-08,solved,bug,medium,chat,priya.shah,4,5
3406,TCK-003406,313,323,2026-08-05,2026-08-05,solved,bug,medium,email,marcus.holm,1,4
3407,TCK-003407,313,323,2024-03-04,2024-03-04,closed,how_to,high,in_app,priya.shah,1,
3408,TCK-003408,313,323,2025-08-20,2025-08-20,solved,billing,low,phone,priya.shah,1,
3409,TCK-003409,313,323,2024-08-17,2024-08-17,closed,onboarding,high,email,priya.shah,3,
3410,TCK-003410,313,323,2024-08-23,2024-08-23,solved,feature_request,medium,chat,ava.nguyen,2,
3411,TCK-003411,313,323,2026-06-03,2026-06-03,solved,feature_request,medium,in_app,priya.shah,1,
3412,TCK-003412,313,323,2024-10-14,2024-10-14,solved,bug,high,in_app,emma.cole,2,
3413,TCK-003413,313,323,2024-03-15,2024-03-15,solved,feature_request,medium,in_app,ava.nguyen,1,
3414,TCK-003414,313,323,2025-04-01,2025-04-01,closed,onboarding,medium,in_app,priya.shah,2,
3415,TCK-003415,313,323,2026-03-13,2026-03-13,solved,bug,medium,in_app,emma.cole,2,
3416,TCK-003416,313,323,2026-04-19,2026-04-19,solved,how_to,high,email,jonas.becker,1,5
3417,TCK-003417,313,323,2026-05-31,2026-06-01,solved,how_to,low,in_app,marcus.holm,6,
3418,TCK-003418,313,323,2024-05-09,2024-05-09,solved,how_to,medium,email,ava.nguyen,1,4
3419,TCK-003419,314,324,2026-01-07,2026-01-08,solved,billing,medium,email,priya.shah,9,5
3420,TCK-003420,314,324,2026-06-23,2026-06-23,solved,how_to,medium,in_app,ava.nguyen,2,4
3421,TCK-003421,314,324,2026-03-27,2026-03-28,closed,bug,medium,email,ava.nguyen,4,5
3422,TCK-003422,314,324,2026-01-14,2026-01-14,closed,billing,high,email,priya.shah,1,3
3423,TCK-003423,315,325,2024-06-28,2024-06-28,solved,billing,low,in_app,ava.nguyen,1,5
3424,TCK-003424,315,325,2024-07-21,2024-07-21,solved,bug,high,in_app,ava.nguyen,1,5
3425,TCK-003425,315,325,2024-01-15,2024-01-15,solved,how_to,medium,email,jonas.becker,1,
3426,TCK-003426,315,325,2024-05-23,2024-05-23,solved,bug,high,in_app,ava.nguyen,3,2
3427,TCK-003427,315,325,2024-02-04,,open,how_to,medium,in_app,marcus.holm,,
3428,TCK-003428,315,325,2024-02-20,2024-02-20,solved,how_to,high,in_app,ava.nguyen,1,
3429,TCK-003429,315,325,2024-01-29,2024-01-29,solved,billing,high,in_app,priya.shah,1,
3430,TCK-003430,316,326,2024-02-24,2024-02-24,closed,bug,medium,chat,ava.nguyen,3,
3431,TCK-003431,316,326,2025-02-17,2025-02-17,closed,bug,low,email,ava.nguyen,1,5
3432,TCK-003432,316,326,2025-06-14,,open,how_to,low,email,unassigned,8,
3433,TCK-003433,316,326,2023-05-13,,open,bug,low,email,ava.nguyen,24,
3434,TCK-003434,316,326,2026-05-02,2026-05-02,closed,how_to,high,in_app,ava.nguyen,1,
3435,TCK-003435,316,326,2025-11-26,2025-11-26,solved,feature_request,medium,in_app,marcus.holm,5,
3436,TCK-003436,316,326,2024-08-20,2024-08-20,closed,how_to,high,email,priya.shah,1,
3437,TCK-003437,316,326,2023-03-21,,open,billing,medium,email,jonas.becker,8,
3438,TCK-003438,316,326,2025-08-12,2025-08-12,closed,bug,high,phone,marcus.holm,1,
3439,TCK-003439,316,326,2025-09-15,2025-09-15,solved,bug,medium,email,priya.shah,1,4
3440,TCK-003440,316,326,2023-11-29,2023-11-29,solved,billing,low,email,priya.shah,3,
3441,TCK-003441,316,326,2025-10-02,2025-10-03,solved,bug,low,email,ava.nguyen,4,5
3442,TCK-003442,316,326,2024-02-09,2024-02-13,solved,feature_request,medium,in_app,emma.cole,19,3
3443,TCK-003443,316,326,2023-12-04,2023-12-04,solved,billing,high,email,ava.nguyen,5,
3444,TCK-003444,316,326,2024-12-10,2024-12-10,solved,onboarding,medium,email,ava.nguyen,5,
3445,TCK-003445,316,326,2023-05-29,2023-05-29,solved,how_to,low,in_app,marcus.holm,1,
3446,TCK-003446,316,326,2025-09-13,2025-09-13,closed,how_to,urgent,email,marcus.holm,1,
3447,TCK-003447,316,326,2024-02-10,2024-02-10,solved,billing,medium,email,marcus.holm,4,
3448,TCK-003448,316,326,2024-01-13,2024-01-13,solved,how_to,medium,in_app,priya.shah,1,
3449,TCK-003449,316,326,2024-10-28,2024-10-28,closed,how_to,medium,in_app,priya.shah,1,5
3450,TCK-003450,316,326,2024-05-29,2024-05-29,solved,bug,low,email,marcus.holm,1,
3451,TCK-003451,316,326,2023-05-19,2023-05-19,closed,bug,low,in_app,jonas.becker,2,
3452,TCK-003452,316,326,2024-05-09,2024-05-09,solved,how_to,low,in_app,emma.cole,1,
3453,TCK-003453,316,326,2024-10-07,,open,billing,low,in_app,ava.nguyen,,
3454,TCK-003454,316,326,2024-05-05,,open,onboarding,medium,in_app,marcus.holm,24,
3455,TCK-003455,316,326,2026-05-01,2026-05-01,solved,bug,medium,email,marcus.holm,1,
3456,TCK-003456,316,326,2023-04-16,2023-04-16,solved,billing,medium,email,emma.cole,1,3
3457,TCK-003457,316,326,2024-09-26,2024-09-26,solved,bug,high,email,ava.nguyen,1,5
3458,TCK-003458,316,326,2023-04-25,2023-04-26,closed,billing,medium,in_app,marcus.holm,11,
3459,TCK-003459,316,326,2025-10-18,2025-10-18,solved,bug,low,in_app,priya.shah,1,4
3460,TCK-003460,316,326,2025-12-22,2025-12-22,solved,how_to,medium,in_app,jonas.becker,1,4
3461,TCK-003461,317,327,2024-12-06,2024-12-06,solved,onboarding,high,email,priya.shah,1,4
3462,TCK-003462,317,327,2024-12-01,2024-12-01,closed,how_to,medium,email,ava.nguyen,1,4
3463,TCK-003463,317,327,2024-10-24,2024-10-24,closed,feature_request,medium,chat,marcus.holm,2,
3464,TCK-003464,318,328,2024-09-05,2024-09-05,closed,outage,high,in_app,marcus.holm,1,3
3465,TCK-003465,318,328,2025-02-15,2025-02-15,closed,onboarding,urgent,in_app,jonas.becker,1,5
3466,TCK-003466,318,328,2025-01-02,2025-01-02,solved,how_to,high,in_app,marcus.holm,1,5
3467,TCK-003467,318,328,2024-12-14,2024-12-14,closed,how_to,high,email,jonas.becker,6,
3468,TCK-003468,318,328,2025-01-31,2025-01-31,closed,bug,high,chat,emma.cole,2,
3469,TCK-003469,318,328,2025-02-02,2025-02-02,solved,onboarding,low,email,priya.shah,1,4
3470,TCK-003470,318,328,2025-02-11,2025-02-11,solved,billing,medium,email,jonas.becker,1,
3471,TCK-003471,319,329,2026-01-22,2026-01-22,solved,bug,low,in_app,marcus.holm,1,4
3472,TCK-003472,319,329,2025-11-09,2025-11-09,solved,bug,high,email,priya.shah,1,
3473,TCK-003473,319,329,2025-07-25,2025-07-25,solved,how_to,medium,in_app,jonas.becker,6,
3474,TCK-003474,319,329,2026-02-03,2026-02-03,solved,how_to,low,email,marcus.holm,4,
3475,TCK-003475,319,329,2026-01-13,2026-01-13,closed,how_to,medium,email,jonas.becker,1,4
3476,TCK-003476,319,329,2025-10-17,2025-10-17,solved,billing,medium,email,ava.nguyen,6,
3477,TCK-003477,319,329,2025-09-04,2025-09-04,solved,feature_request,high,email,marcus.holm,1,4
3478,TCK-003478,319,329,2025-04-24,2025-04-25,solved,bug,low,email,emma.cole,2,
3479,TCK-003479,319,329,2026-02-13,2026-02-14,solved,how_to,low,in_app,priya.shah,6,4
3480,TCK-003480,319,329,2025-08-06,2025-08-06,closed,how_to,high,chat,marcus.holm,1,1
3481,TCK-003481,319,329,2025-10-25,2025-10-25,solved,how_to,medium,email,marcus.holm,1,
3482,TCK-003482,319,329,2025-06-11,2025-06-12,closed,onboarding,medium,in_app,priya.shah,8,4
3483,TCK-003483,319,329,2026-01-09,2026-01-10,solved,onboarding,low,email,marcus.holm,8,5
3484,TCK-003484,320,330,2025-06-06,2025-06-06,solved,bug,medium,email,jonas.becker,2,
3485,TCK-003485,320,330,2024-11-19,2024-11-19,solved,bug,medium,in_app,priya.shah,5,
3486,TCK-003486,320,330,2025-10-21,2025-10-21,solved,billing,low,email,emma.cole,2,
3487,TCK-003487,320,330,2026-02-19,2026-02-19,solved,bug,medium,email,priya.shah,1,
3488,TCK-003488,320,330,2025-06-15,2025-06-15,closed,onboarding,low,in_app,jonas.becker,4,4
3489,TCK-003489,321,331,2025-09-27,2025-09-27,solved,feature_request,medium,chat,marcus.holm,1,
3490,TCK-003490,321,331,2025-08-09,2025-08-09,solved,feature_request,medium,email,priya.shah,2,3
3491,TCK-003491,321,331,2025-06-26,2025-06-26,solved,onboarding,medium,in_app,emma.cole,1,3
3492,TCK-003492,321,331,2025-10-25,2025-10-25,closed,billing,low,in_app,marcus.holm,1,4
3493,TCK-003493,321,331,2026-04-04,2026-04-05,solved,feature_request,medium,in_app,emma.cole,16,
3494,TCK-003494,321,331,2025-09-28,2025-09-29,solved,how_to,medium,email,priya.shah,3,
3495,TCK-003495,321,331,2025-02-18,2025-02-18,solved,bug,medium,in_app,ava.nguyen,6,
3496,TCK-003496,322,332,2026-07-15,2026-07-16,solved,billing,medium,in_app,priya.shah,3,5
3497,TCK-003497,322,332,2024-09-03,2024-09-03,solved,bug,urgent,in_app,ava.nguyen,2,
3498,TCK-003498,322,332,2026-03-29,2026-03-29,solved,bug,medium,email,marcus.holm,1,5
3499,TCK-003499,322,332,2024-11-25,2024-11-25,solved,onboarding,low,email,jonas.becker,4,3
3500,TCK-003500,322,332,2026-03-21,2026-03-21,solved,how_to,low,chat,ava.nguyen,1,
3501,TCK-003501,322,332,2025-12-29,2025-12-29,solved,how_to,low,in_app,emma.cole,1,
3502,TCK-003502,322,332,2026-02-27,2026-02-27,closed,how_to,urgent,chat,priya.shah,1,
3503,TCK-003503,322,332,2024-01-12,2024-01-13,solved,how_to,low,email,priya.shah,1,
3504,TCK-003504,322,332,2024-09-01,2024-09-01,solved,billing,medium,email,marcus.holm,1,
3505,TCK-003505,322,332,2024-08-10,2024-08-11,solved,how_to,medium,email,emma.cole,9,
3506,TCK-003506,322,332,2025-01-07,2025-01-07,solved,billing,medium,in_app,marcus.holm,1,
3507,TCK-003507,322,332,2025-06-10,2025-06-10,solved,how_to,low,in_app,jonas.becker,2,4
3508,TCK-003508,322,332,2024-09-23,2024-09-23,solved,how_to,medium,in_app,priya.shah,1,
3509,TCK-003509,322,332,2025-02-14,2025-02-14,solved,billing,high,email,ava.nguyen,1,
3510,TCK-003510,322,332,2024-09-29,2024-09-29,solved,onboarding,medium,in_app,marcus.holm,3,
3511,TCK-003511,322,332,2025-02-26,2025-02-26,closed,how_to,low,email,emma.cole,1,5
3512,TCK-003512,322,332,2024-08-04,2024-08-04,solved,onboarding,low,in_app,marcus.holm,3,5
3513,TCK-003513,322,332,2026-05-09,2026-05-10,solved,outage,high,in_app,priya.shah,8,
3514,TCK-003514,322,332,2026-03-09,2026-03-09,solved,how_to,medium,email,ava.nguyen,1,
3515,TCK-003515,322,332,2025-10-02,2025-10-02,solved,billing,medium,email,ava.nguyen,1,4
3516,TCK-003516,322,332,2025-10-01,,open,onboarding,medium,in_app,jonas.becker,4,
3517,TCK-003517,322,332,2026-02-08,2026-02-09,solved,how_to,medium,chat,emma.cole,2,
3518,TCK-003518,322,332,2026-03-15,2026-03-15,solved,outage,urgent,in_app,marcus.holm,1,
3519,TCK-003519,323,333,2026-02-10,2026-02-10,solved,bug,low,email,marcus.holm,1,5
3520,TCK-003520,323,333,2025-12-18,2025-12-18,closed,bug,low,email,jonas.becker,1,
3521,TCK-003521,324,334,2026-05-22,2026-05-22,solved,feature_request,high,chat,emma.cole,1,
3522,TCK-003522,324,334,2026-08-02,2026-08-02,solved,feature_request,medium,in_app,marcus.holm,3,
3523,TCK-003523,324,334,2026-01-19,2026-01-19,solved,bug,high,phone,priya.shah,1,
3524,TCK-003524,324,334,2026-06-10,,open,outage,urgent,phone,jonas.becker,4,
3525,TCK-003525,324,334,2026-02-13,2026-02-13,solved,how_to,medium,email,ava.nguyen,1,4
3526,TCK-003526,324,334,2026-05-28,2026-05-28,solved,billing,low,chat,marcus.holm,3,5
3527,TCK-003527,325,335,2026-01-06,2026-01-08,solved,how_to,medium,email,jonas.becker,11,
3528,TCK-003528,325,335,2026-05-20,2026-05-21,solved,how_to,medium,chat,emma.cole,2,
3529,TCK-003529,326,336,2025-12-21,2025-12-21,closed,feature_request,high,phone,jonas.becker,1,4
3530,TCK-003530,326,336,2025-10-31,2025-10-31,solved,how_to,high,email,ava.nguyen,1,
3531,TCK-003531,326,336,2026-01-16,2026-01-16,solved,outage,urgent,in_app,marcus.holm,3,
3532,TCK-003532,326,336,2025-09-04,2025-09-04,solved,how_to,low,email,priya.shah,1,
3533,TCK-003533,326,336,2026-01-01,2026-01-01,solved,feature_request,low,email,priya.shah,1,
3534,TCK-003534,326,336,2026-05-09,2026-05-09,solved,bug,low,chat,marcus.holm,1,
3535,TCK-003535,326,336,2025-08-24,2025-08-24,solved,bug,low,email,jonas.becker,2,
3536,TCK-003536,326,336,2025-10-03,2025-10-03,solved,bug,low,in_app,priya.shah,1,
3537,TCK-003537,326,336,2026-05-25,2026-05-25,closed,feature_request,medium,chat,ava.nguyen,1,2
3538,TCK-003538,326,336,2026-07-28,2026-07-30,solved,how_to,low,in_app,ava.nguyen,20,
3539,TCK-003539,326,336,2025-11-11,2025-11-11,solved,feature_request,low,in_app,marcus.holm,2,5
3540,TCK-003540,326,336,2025-08-16,2025-08-16,solved,billing,medium,email,marcus.holm,1,
3541,TCK-003541,326,336,2025-11-22,2025-11-22,solved,billing,medium,phone,ava.nguyen,1,
3542,TCK-003542,326,336,2026-06-19,2026-06-19,solved,bug,low,in_app,ava.nguyen,2,5
3543,TCK-003543,326,336,2025-08-12,2025-08-14,solved,billing,medium,chat,marcus.holm,11,5
3544,TCK-003544,326,336,2026-07-20,2026-07-20,solved,how_to,medium,in_app,jonas.becker,1,4
3545,TCK-003545,326,336,2026-08-29,2026-08-29,solved,bug,medium,email,emma.cole,3,4
3546,TCK-003546,328,338,2023-10-27,2023-10-29,solved,bug,medium,email,marcus.holm,19,5
3547,TCK-003547,328,338,2023-02-20,2023-02-20,solved,how_to,medium,in_app,priya.shah,1,4
3548,TCK-003548,328,338,2023-03-19,2023-03-19,closed,how_to,medium,in_app,emma.cole,1,
3549,TCK-003549,328,338,2023-03-29,2023-03-29,closed,bug,medium,email,ava.nguyen,1,5
3550,TCK-003550,328,338,2025-07-23,2025-07-23,solved,how_to,low,chat,jonas.becker,1,4
3551,TCK-003551,328,338,2024-12-20,2024-12-20,solved,bug,medium,phone,emma.cole,1,4
3552,TCK-003552,328,338,2025-01-10,2025-01-10,solved,how_to,medium,email,priya.shah,5,
3553,TCK-003553,328,338,2025-04-20,2025-04-20,solved,how_to,low,email,marcus.holm,1,4
3554,TCK-003554,328,338,2024-02-12,2024-02-12,solved,bug,high,phone,ava.nguyen,1,4
3555,TCK-003555,328,338,2023-08-23,2023-08-23,solved,feature_request,high,in_app,marcus.holm,2,
3556,TCK-003556,328,338,2025-10-17,2025-10-17,closed,how_to,medium,in_app,emma.cole,2,4
3557,TCK-003557,328,338,2025-11-05,2025-11-05,solved,onboarding,low,chat,priya.shah,1,
3558,TCK-003558,328,338,2025-03-02,2025-03-02,solved,billing,medium,phone,jonas.becker,2,5
